iIdx,jIdx,sim
6700,8544,0.997766
6700,9070,0.997717
6700,14333,0.997241
6700,6924,0.997142
6700,7223,0.997059
6700,10770,0.996699
6700,13289,0.996116
6700,12931,0.995774
6700,7997,0.995567
6700,12838,0.995411
6700,11213,0.994503
6700,8859,0.994202
6700,11543,0.993723
5808,9666,0.999720
5808,8926,0.999025
5808,9920,0.998480
5808,6153,0.998319
5808,10369,0.997778
5808,7365,0.997375
5808,6865,0.996393
5808,6662,0.996067
5808,13875,0.995567
5808,7576,0.994801
5808,16540,0.993554
5808,15115,0.993465
5808,7799,0.991983
5808,12133,0.991647
5808,6231,0.991562
5808,7775,0.991065
5808,8859,0.990986
5808,8353,0.990851
5808,10770,0.989656
5808,7024,0.989630
8886,19189,1.000000
8886,14631,0.997952
8886,11543,0.995251
8886,9364,0.994612
8886,11188,0.993038
8886,10795,0.991829
8886,14333,0.990569
8886,11254,0.990492
8886,15614,0.988582
8886,11081,0.987899
8886,9070,0.986555
8886,13289,0.985721
8886,11647,0.985489
8886,9833,0.985376
8886,13110,0.983371
8886,13228,0.982166
8886,15171,0.981814
8886,13060,0.981288
8886,10242,0.979466
8886,13768,0.978409
13871,15821,0.677775
9984,13911,0.998891
9984,11421,0.988848
9984,10322,0.984205
9984,10053,0.979958
9984,11070,0.978319
9984,10074,0.963739
9984,11880,0.963609
9984,12753,0.931614
9984,13069,0.930031
9984,13524,0.891133
7422,13880,1.000000
7422,31083,1.000000
7422,7507,0.999009
7422,7549,0.998404
7422,11206,0.996558
7422,8041,0.996116
7422,11588,0.994536
7422,7610,0.993823
7422,7438,0.990215
7422,8542,0.980870
7422,16931,0.980025
7422,9586,0.974391
5640,12333,1.000000
5640,6445,0.999817
5640,9933,0.999025
5640,9839,0.998404
5640,17229,0.998321
5640,16463,0.997940
5640,12026,0.997940
5640,13543,0.997876
5640,10979,0.997816
5640,10364,0.997796
5640,8858,0.997717
5640,6032,0.997639
5640,6763,0.997509
5640,7365,0.997509
5640,8846,0.997375
5640,19425,0.995920
5640,12782,0.995774
5640,9755,0.995752
5640,8807,0.994878
5640,12546,0.994781
5810,9188,1.000000
5810,19014,1.000000
5810,10340,1.000000
5810,17201,1.000000
5810,10973,1.000000
5810,14850,1.000000
5810,8926,1.000000
5810,19189,0.999949
5810,23811,0.999884
5810,10426,0.999332
5810,10581,0.999041
5810,10495,0.998707
5810,8428,0.998671
5810,12838,0.998556
5810,7199,0.998556
5810,11501,0.998531
5810,17038,0.998424
5810,22117,0.998115
5810,11647,0.998005
5810,16463,0.997973
1872,3898,1.000000
1872,11642,0.999420
1872,14146,0.998943
1872,20532,0.998697
1872,24259,0.998172
1872,6186,0.998165
1872,5466,0.998115
1872,11993,0.998115
1872,12961,0.997973
1872,14233,0.997952
1872,14529,0.997775
1872,8927,0.997717
1872,19183,0.997669
1872,26902,0.997639
1872,5923,0.997639
1872,8052,0.997375
1872,21727,0.997343
1872,15778,0.997241
1872,14944,0.997164
1872,5887,0.997137
15699,24704,0.998631
15699,18963,0.991514
15699,16540,0.981365
2154,13598,1.000000
2154,13925,0.998813
2154,10084,0.998269
2154,11133,0.998232
2154,11807,0.998072
2154,10093,0.997793
2154,6739,0.997758
2154,16091,0.997486
2154,4472,0.996936
2154,9833,0.996864
2154,15557,0.996738
2154,3554,0.996673
2154,9244,0.996480
2154,9645,0.996198
2154,13577,0.996024
2154,3370,0.995880
2154,14977,0.995558
2154,22593,0.994937
2154,8846,0.994832
2154,5048,0.994555
12430,29036,0.998363
12430,12546,0.995425
12430,19425,0.983280
12430,13678,0.965035
9558,14845,0.999958
9558,15614,0.999842
9558,12621,0.999552
9558,19000,0.999548
9558,9762,0.999271
9558,10053,0.998878
9558,14631,0.998222
9558,10770,0.997940
9558,16220,0.997551
9558,14275,0.996855
9558,13110,0.994692
9558,14931,0.994683
9558,15085,0.994414
9558,12391,0.994346
9558,16049,0.993833
9558,11397,0.993814
9558,14213,0.992831
9558,10392,0.992821
9558,11071,0.991235
9558,13925,0.991189
9324,9839,1.000000
9324,9795,0.999896
9324,10770,0.998835
9324,13578,0.998222
9324,10633,0.997780
9324,9425,0.997446
9324,10940,0.996805
9324,11692,0.995920
9324,11785,0.995638
9324,9933,0.994832
9324,11922,0.994259
9324,12420,0.994135
9324,10798,0.993225
9324,9507,0.992409
9324,11722,0.991789
9324,10154,0.991460
9324,11003,0.991049
9324,12340,0.990806
9324,12170,0.989228
9324,23811,0.988588
5232,13220,1.000000
5232,11902,0.999229
5232,14944,0.997091
5232,23791,0.997049
5232,14687,0.996729
5232,9666,0.995863
5232,6101,0.993735
5232,13564,0.992278
5232,13524,0.992134
5232,8927,0.991152
5232,6318,0.990495
5232,18063,0.989702
5232,5870,0.989691
5232,6590,0.988901
5232,8157,0.988297
5232,11618,0.986440
5232,6766,0.985753
5232,9565,0.984284
5232,10417,0.984143
5232,11081,0.983870
11003,15967,0.999367
11003,11785,0.996391
11003,15699,0.994728
11003,11692,0.994240
11003,13228,0.993201
11003,11922,0.993071
11003,12380,0.992364
11003,14944,0.991886
11003,12244,0.986502
11003,16540,0.985642
11003,11722,0.984385
11003,17229,0.984037
11003,11188,0.982586
11003,12305,0.982467
11003,12546,0.976095
11003,12782,0.975888
11003,17201,0.975622
11003,15293,0.973259
11003,13905,0.971668
11003,13110,0.968448
3828,9002,1.000000
3828,7303,1.000000
3828,9042,0.999569
3828,12616,0.998998
3828,10392,0.998898
3828,7647,0.998855
3828,5640,0.998671
3828,11785,0.998615
3828,13925,0.998409
3828,14368,0.997893
3828,7204,0.997777
3828,21762,0.997694
3828,8749,0.997241
3828,7180,0.997234
3828,14931,0.997195
3828,13110,0.997195
3828,7201,0.997039
3828,12392,0.996811
3828,10360,0.996212
3828,8962,0.995871
11875,13725,1.000000
11875,15922,0.997530
11875,13545,0.997509
11875,16049,0.996558
11875,12753,0.996369
11875,18067,0.982219
11875,13543,0.977914
11875,21122,0.975052
11875,13827,0.974820
11875,13069,0.973729
11875,12020,0.972059
11875,14687,0.962250
11875,11893,0.955395
11875,11880,0.932179
11875,13072,0.910366
11875,15417,0.879008
9993,10393,0.999610
9993,10043,0.995307
9993,11213,0.993833
9993,10426,0.992287
9993,13277,0.990375
9993,10053,0.990375
9993,13081,0.983059
9993,11949,0.976106
9993,10201,0.967090
1172,5923,1.000000
1172,15911,1.000000
1172,1851,0.999923
1172,14944,0.999767
1172,6611,0.999624
1172,6865,0.998697
1172,10417,0.998631
1172,8313,0.998404
1172,14631,0.998404
1172,8926,0.997940
1172,6041,0.997940
1172,13110,0.997852
1172,3843,0.997640
1172,9839,0.997639
1172,7670,0.997509
1172,9993,0.997509
1172,14073,0.997457
1172,12512,0.997164
1172,19000,0.997091
1172,19189,0.997077
798,12731,1.000000
798,9548,1.000000
798,15943,1.000000
798,10611,0.999671
798,6094,0.999663
798,7567,0.999616
798,13880,0.999386
798,11133,0.998932
798,14977,0.998632
798,28368,0.998616
798,7180,0.998361
798,3554,0.998319
798,11982,0.998255
798,14850,0.998255
798,8370,0.998216
798,14972,0.998160
798,12631,0.998086
798,9049,0.997940
798,7234,0.997793
798,5473,0.997782
1435,6360,1.000000
1435,11202,0.998632
1435,7992,0.998361
1435,10083,0.998149
1435,12393,0.998115
1435,19014,0.997509
1435,7766,0.997054
1435,23009,0.996499
1435,9108,0.996476
1435,4016,0.996167
1435,15922,0.996097
1435,8768,0.996034
1435,16585,0.995774
1435,7388,0.995579
1435,7833,0.994935
1435,6831,0.994641
1435,6611,0.994503
1435,11902,0.994301
1435,16136,0.993559
1435,8221,0.993266
2913,8819,1.000000
2913,11314,1.000000
2913,4877,0.993808
2913,7720,0.989803
2913,3122,0.989100
2913,4240,0.987218
2913,5353,0.985184
2913,5267,0.984732
2913,9187,0.980196
2913,4592,0.976725
2913,9862,0.975900
2913,5204,0.975305
2913,7303,0.975130
2913,11459,0.973668
2913,6231,0.973039
2913,5507,0.971825
2913,3315,0.971324
2913,3406,0.969223
2913,4411,0.968741
2913,4470,0.968364
3898,6204,0.999703
3898,5204,0.997567
3898,4240,0.997457
3898,16049,0.997173
3898,4211,0.993399
3898,4331,0.992006
3898,9385,0.989251
3898,5516,0.988562
3898,6081,0.984449
3898,9558,0.983888
3898,14791,0.983715
3898,9108,0.982252
3898,5436,0.980819
3898,4619,0.974763
3898,5362,0.972195
3898,7003,0.968496
3898,4451,0.965116
3898,11936,0.960154
3898,4076,0.959448
3898,4646,0.957685
8542,15085,0.997964
8542,9586,0.997567
8542,8898,0.997213
8542,25980,0.991819
8542,9265,0.991736
8542,8789,0.991024
8542,20023,0.990792
8542,9274,0.989078
8542,25018,0.987763
8542,11188,0.980896
8542,12350,0.979843
8542,12541,0.979265
8542,14595,0.978216
8542,8887,0.976256
8542,12340,0.974049
8542,11254,0.967801
8542,8544,0.967025
8542,8858,0.963069
8542,13678,0.962185
8542,15324,0.961896
9508,11946,0.872872
3252,11243,0.999937
3252,14116,0.999842
3252,12139,0.999544
3252,26437,0.999484
3252,22905,0.999229
3252,17192,0.999165
3252,12201,0.998835
3252,5027,0.998615
3252,14397,0.998594
3252,14275,0.998594
3252,13477,0.998490
3252,8767,0.998490
3252,15898,0.998411
3252,22891,0.998404
3252,20023,0.998321
3252,5526,0.997869
3252,22996,0.997828
3252,11049,0.997639
3252,18767,0.997587
3252,7944,0.997567
10495,17038,0.997860
10495,10770,0.997793
10495,14931,0.997151
10495,13072,0.997137
10495,13728,0.996198
10495,12017,0.995245
10495,12026,0.995136
10495,12391,0.994295
10495,12392,0.991998
10495,13578,0.991750
10495,14977,0.991641
10495,14972,0.991501
10495,20331,0.990649
10495,11875,0.990553
10495,16220,0.990393
10495,12393,0.988217
10495,13725,0.987829
10495,11207,0.987456
10495,15898,0.987029
10495,13962,0.986960
1727,9547,1.000000
1727,15192,1.000000
1727,13260,0.999663
1727,12631,0.998612
1727,15161,0.998607
1727,5974,0.998555
1727,18670,0.997940
1727,5387,0.997861
1727,8887,0.997070
1727,12473,0.996741
1727,12841,0.996546
1727,3606,0.996249
1727,16366,0.996032
1727,14333,0.995998
1727,5265,0.995933
1727,18962,0.995074
1727,16129,0.994796
1727,23437,0.994565
1727,9002,0.994293
1727,10294,0.993833
15029,15161,0.944656
6601,11618,0.998713
6601,7364,0.991269
6601,9586,0.979715
6601,9299,0.977802
6601,7053,0.977778
6601,9274,0.974628
6601,7720,0.972518
6601,8108,0.971452
6601,7038,0.962064
6601,7646,0.949995
6601,6700,0.929987
6601,8041,0.918630
6601,6948,0.860151
6601,8789,0.826600
2864,4319,0.997933
2864,4354,0.997530
2864,2947,0.997323
2864,3486,0.988076
2864,10201,0.981109
2864,3500,0.975904
2864,3309,0.975023
2864,3131,0.973616
2864,3017,0.966343
2864,3169,0.963489
2864,3015,0.955681
2864,3252,0.952154
2864,10242,0.937917
2864,3021,0.933334
2864,3229,0.931337
2864,3296,0.925342
2864,4076,0.918255
2864,4188,0.916729
2864,3048,0.910940
2864,3431,0.809063
437,5923,1.000000
437,8052,0.999958
437,7786,0.999802
437,5185,0.999802
437,7409,0.999767
437,14633,0.999201
437,14553,0.998753
437,18835,0.998531
437,15034,0.998486
437,7968,0.998464
437,12616,0.998404
437,8454,0.998404
437,25223,0.998269
437,23009,0.998209
437,31894,0.998115
437,11501,0.998115
437,7486,0.998073
437,8058,0.998059
437,13316,0.997973
437,9942,0.997952
1395,7879,0.999815
1395,9169,0.999493
1395,9383,0.999406
1395,19094,0.999406
1395,10084,0.999077
1395,8010,0.998404
1395,13598,0.997952
1395,12702,0.997940
1395,11539,0.997810
1395,2800,0.997779
1395,10006,0.997758
1395,4729,0.997669
1395,10978,0.997347
1395,11047,0.997325
1395,15195,0.997248
1395,22378,0.997137
1395,7944,0.997126
1395,11842,0.997101
1395,15557,0.996638
1395,15192,0.996636
2475,4290,1.000000
2475,14650,0.998713
2475,6642,0.998707
2475,15943,0.998607
2475,16366,0.998424
2475,9108,0.998404
2475,7968,0.998300
2475,4948,0.997989
2475,9711,0.997909
2475,12333,0.997779
2475,9110,0.996748
2475,22074,0.995443
2475,6601,0.995242
2475,12020,0.995229
2475,19052,0.995111
2475,6611,0.995111
2475,8058,0.994937
2475,21909,0.994861
2475,6142,0.994558
2475,9299,0.994382
6441,8544,0.999844
6441,7646,0.997343
6441,6705,0.997096
6441,8886,0.996983
6441,6590,0.996187
6441,9586,0.995065
6441,8846,0.992537
6441,9265,0.990009
6441,7024,0.988588
6441,7531,0.988419
6441,6566,0.987899
6441,6635,0.984209
6441,8887,0.984180
6441,11618,0.982206
6441,7647,0.981836
6441,6990,0.979943
6441,8108,0.978623
6441,11647,0.976085
6441,9244,0.974922
6441,6813,0.974663
2125,4764,1.000000
2125,9586,0.999817
2125,3630,0.998616
2125,6081,0.998568
2125,4441,0.998404
2125,6519,0.997810
2125,3992,0.997137
2125,6094,0.996566
2125,7733,0.995633
2125,24624,0.994931
2125,3306,0.994709
2125,3228,0.994100
2125,5134,0.993575
2125,6204,0.993239
2125,3644,0.992754
2125,11071,0.992543
2125,2831,0.992366
2125,2941,0.992000
2125,2937,0.991543
2125,4975,0.990924
6705,19189,1.000000
6705,11712,0.999041
6705,14500,0.998826
6705,7365,0.998361
6705,11254,0.997853
6705,10201,0.995842
6705,13778,0.995101
6705,13894,0.993789
6705,12541,0.992029
6705,13678,0.991898
6705,9726,0.990827
6705,9862,0.989582
6705,7706,0.989554
6705,12350,0.989548
6705,8807,0.989223
6705,11206,0.989033
6705,7531,0.987440
6705,11722,0.986054
6705,7682,0.984820
6705,7507,0.984497
5923,11911,0.998679
5923,7156,0.998632
5923,10232,0.998255
5923,9558,0.995910
5923,7153,0.995708
5923,7646,0.994350
5923,7673,0.994135
5923,6924,0.994135
5923,9503,0.994135
5923,7090,0.993749
5923,11982,0.993056
5923,6566,0.992122
5923,11071,0.991394
5923,14275,0.990979
5923,14977,0.990979
5923,6204,0.989494
5923,11023,0.989494
5923,10501,0.989231
5923,10284,0.989231
5923,14972,0.988278
2472,10232,1.000000
2472,9383,1.000000
2472,19251,1.000000
2472,12139,1.000000
2472,10152,1.000000
2472,16573,0.999970
2472,9839,0.999970
2472,3941,0.999271
2472,7156,0.998886
2472,11240,0.998868
2472,12420,0.998605
2472,3978,0.998524
2472,11807,0.998478
2472,11029,0.998404
2472,16275,0.998394
2472,14146,0.998392
2472,15699,0.998165
2472,15943,0.998115
2472,12513,0.998115
2472,5466,0.998028
5134,12333,1.000000
5134,13081,1.000000
5134,11993,1.000000
5134,7766,1.000000
5134,5555,0.999974
5134,11421,0.999637
5134,10053,0.999200
5134,15115,0.998582
5134,19263,0.998574
5134,16289,0.998556
5134,15922,0.998524
5134,8926,0.998478
5134,26902,0.998366
5134,10771,0.998315
5134,11501,0.998072
5134,7846,0.997909
5134,13778,0.997902
5134,7101,0.997866
5134,15192,0.997683
5134,6794,0.997551
487,9244,1.000000
487,1603,1.000000
487,2120,1.000000
487,13046,0.999923
487,885,0.998835
487,15220,0.998826
487,7647,0.998552
487,12961,0.998507
487,9762,0.998411
487,13260,0.997952
487,3510,0.997795
487,15821,0.997375
487,6705,0.997343
487,6061,0.996802
487,1852,0.996756
487,4769,0.996650
487,2831,0.995617
487,4120,0.995268
487,2786,0.995249
487,2475,0.994353
644,9755,1.000000
644,14595,1.000000
644,23811,1.000000
644,15948,0.999671
644,11053,0.998731
644,9942,0.998404
644,6763,0.998404
644,11922,0.998310
644,3370,0.998270
644,10242,0.998197
644,18565,0.998160
644,13577,0.998134
644,12838,0.998053
644,11622,0.997793
644,20023,0.997793
644,10083,0.997717
644,16091,0.997551
644,13578,0.997551
644,11047,0.997530
644,18762,0.997509
6445,8017,0.997509
6445,15192,0.996802
6445,7682,0.996438
6445,20436,0.995268
6445,9586,0.994641
6445,6448,0.993848
6445,11254,0.993713
6445,11647,0.993559
6445,8233,0.993095
6445,12541,0.992957
6445,12244,0.992909
6445,12420,0.992659
6445,7090,0.992234
6445,8157,0.991525
6445,15115,0.990867
6445,8887,0.990654
6445,19189,0.989461
6445,15300,0.989322
6445,7066,0.989074
6445,15195,0.988892
626,16631,1.000000
626,16791,0.999958
626,16289,0.999958
626,18085,0.999896
626,26902,0.999716
626,7549,0.998943
626,7766,0.998735
626,23823,0.998671
626,18458,0.998651
626,14146,0.998610
626,10232,0.998590
626,16931,0.998524
626,11911,0.998468
626,10192,0.998464
626,8410,0.998404
626,5887,0.998391
626,6739,0.998314
626,14079,0.998314
626,26098,0.998309
626,6094,0.998280
2748,9244,0.999836
2748,7352,0.999290
2748,5097,0.998688
2748,7706,0.998631
2748,10083,0.998309
2748,15192,0.998268
2748,5586,0.998172
2748,5352,0.997652
2748,8858,0.997518
2748,5124,0.997509
2748,8898,0.997375
2748,4439,0.997241
2748,15681,0.996802
2748,9188,0.996499
2748,6601,0.995473
2748,11507,0.994987
2748,6700,0.994580
2748,11618,0.994414
2748,8348,0.994413
2748,3639,0.993859
8939,12546,0.999378
8939,9840,0.998353
8939,14977,0.997952
8939,14931,0.997793
8939,9425,0.997523
8939,9959,0.996326
8939,12631,0.995220
8939,11213,0.994350
8939,11911,0.994135
8939,9558,0.994033
8939,10501,0.993559
8939,14373,0.993266
8939,19425,0.992427
8939,10364,0.991990
8939,13925,0.991837
8939,13922,0.989803
8939,9507,0.989066
8939,9762,0.988287
8939,12626,0.988014
8939,10039,0.979796
968,27745,0.999902
968,20928,0.999767
968,17192,0.999343
968,9942,0.998891
968,16631,0.998818
968,10192,0.998813
968,14576,0.998656
968,10611,0.998577
968,15293,0.998524
968,9953,0.998515
968,8926,0.998501
968,26437,0.998477
968,24259,0.998439
968,16783,0.998291
968,14186,0.998274
968,22665,0.998209
968,11501,0.998045
968,27781,0.997973
968,16613,0.997828
968,15785,0.997717
1681,8313,1.000000
1681,5992,1.000000
1681,3603,1.000000
1681,2787,0.999548
1681,2972,0.999498
1681,2095,0.998949
1681,3510,0.998477
1681,4929,0.998232
1681,2573,0.998045
1681,3992,0.997964
1681,2022,0.997918
1681,4007,0.997796
1681,7303,0.997778
1681,2734,0.997685
1681,8108,0.997668
1681,4880,0.997402
1681,2775,0.997375
1681,10084,0.997217
1681,5471,0.997217
1681,10393,0.996643
4163,8807,1.000000
4163,4491,0.993996
4163,5713,0.992967
4163,10053,0.992578
4163,11314,0.989100
4163,6394,0.987511
4163,4399,0.986105
4163,4441,0.985721
4163,14233,0.985624
4163,9970,0.981279
4163,4331,0.978232
4163,5730,0.976404
4163,5516,0.976296
4163,4319,0.974901
4163,9518,0.970143
4163,7285,0.962533
4163,9667,0.953945
4163,5242,0.948683
4163,4411,0.939827
4163,5839,0.912767
8887,12541,0.997070
8887,13783,0.995863
8887,18762,0.994053
8887,8927,0.992720
8887,12351,0.991127
8887,11543,0.990099
8887,19497,0.989778
8887,13778,0.989664
8887,19189,0.988430
8887,13608,0.983612
8887,8898,0.983601
8887,20103,0.982335
8887,11722,0.978721
8887,16540,0.975807
8887,11254,0.972233
8887,13678,0.968437
8887,18457,0.966159
8887,9265,0.963476
8887,9274,0.962094
8887,9244,0.959855
282,8454,1.000000
282,17680,0.999958
282,18276,0.999817
282,14133,0.999552
282,22074,0.999498
282,20331,0.998446
282,24259,0.998255
282,21499,0.998141
282,6532,0.997857
282,11240,0.997856
282,14845,0.997693
282,26098,0.997657
282,3579,0.997639
282,18532,0.997612
282,13074,0.997486
282,16289,0.997457
282,18356,0.997417
282,14999,0.996318
282,21727,0.996202
282,22996,0.995579
3710,12390,0.997869
3710,14931,0.997509
3710,10501,0.997375
3710,3777,0.996116
3710,4198,0.992403
3710,10392,0.992354
3710,6284,0.990867
3710,7304,0.989768
3710,6662,0.989461
3710,10154,0.989187
3710,5362,0.988518
3710,9795,0.988456
3710,15821,0.986795
3710,8939,0.982756
3710,15417,0.982725
3710,11982,0.981632
3710,10294,0.980799
3710,9822,0.979958
3710,6445,0.979796
3710,11501,0.979445
12473,20532,0.993363
68,3630,1.000000
68,12133,1.000000
68,2095,0.998835
68,13228,0.998711
68,1708,0.998632
68,5352,0.998631
68,9324,0.998625
68,3039,0.997880
68,2229,0.997880
68,1172,0.997667
68,2603,0.997546
68,3510,0.997375
68,810,0.997241
68,4997,0.997137
68,9696,0.997096
68,735,0.997054
68,5591,0.996337
68,2201,0.996205
68,937,0.996170
68,6813,0.996116
1233,8360,0.999604
1233,11588,0.999506
1233,11047,0.998908
1233,8058,0.998291
1233,7507,0.997994
1233,3843,0.997973
1233,16275,0.997940
1233,15023,0.997375
1233,10133,0.997070
1233,15679,0.996616
1233,2826,0.995495
1233,7997,0.995440
1233,4908,0.995196
1233,5097,0.994767
1233,4389,0.994192
1233,12891,0.993825
1233,7486,0.993399
1233,8311,0.992955
1233,13543,0.992781
1233,7153,0.992710
3664,14595,1.000000
3664,12513,0.999906
3664,8887,0.999730
3664,12541,0.998756
3664,17201,0.998749
3664,13578,0.998736
3664,11692,0.998576
3664,10369,0.998531
3664,3834,0.998480
3664,6599,0.998310
3664,3814,0.998255
3664,6434,0.998231
3664,7507,0.998072
3664,9920,0.997861
3664,5730,0.997844
3664,8544,0.997685
3664,10242,0.997551
3664,13046,0.997446
3664,6112,0.997381
3664,4997,0.997375
4434,10417,0.998314
4434,6094,0.997234
4434,7673,0.997045
4434,9959,0.996717
4434,4441,0.994785
4434,11949,0.994172
4434,10284,0.989792
4434,8739,0.988678
4434,10093,0.987755
4434,4619,0.987241
4434,9667,0.985580
4434,9548,0.983466
4434,5302,0.981876
4434,5923,0.981156
4434,4608,0.978232
4434,5507,0.976684
4434,7180,0.976499
4434,5516,0.975098
4434,5679,0.974359
4434,4590,0.971909
12751,22571,0.972339
12751,18532,0.955779
12751,16049,0.932603
12391,16220,0.998661
12391,14977,0.998503
12391,13477,0.998383
12391,13922,0.998310
12391,16592,0.998270
12391,15892,0.997202
12391,12392,0.994511
12391,13925,0.994490
12391,18963,0.994135
12391,18067,0.993968
12391,21691,0.993232
12391,14931,0.990995
12391,14644,0.990526
12391,12546,0.988847
12391,17038,0.982147
12391,14233,0.980196
12391,14934,0.972003
12391,13962,0.971825
12391,14850,0.959348
5048,9762,0.999852
